building_id,area_m2,perimeter_m,floors,damage_level,access_index,zoning_category,building_type,action,labor_hours,concrete_m3,steel_tons,equipment_hours,cost,duration_days
171,566.639,95.22,3,0.598,0.625,mixed_use,residential,rebuild,11235.963,234.083,14.045,93.633,984527.35,689.5
171,566.639,95.22,3,0.598,0.625,mixed_use,residential,demolish,1872.661,0.0,0.0,74.906,135428.76,122.0
171,566.639,95.22,3,0.598,0.625,mixed_use,residential,defer,0.0,0.0,0.0,0.0,6091.37,1.0
172,2575.224,229.12,1,0.223,1.0,industrial,industrial,repair,11971.135,89.784,5.986,59.856,1096426.56,642.9
172,2575.224,229.12,1,0.223,1.0,industrial,industrial,rebuild,35913.404,748.196,44.892,299.278,4542590.98,1802.7
172,2575.224,229.12,1,0.223,1.0,industrial,industrial,demolish,5985.567,0.0,0.0,239.423,539577.68,448.3
172,2575.224,229.12,1,0.223,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,25752.24,1.0
173,222.815,71.521,3,0.415,0.687,residential,residential,repair,1327.768,9.958,0.664,6.639,100295.0,64.2
173,222.815,71.521,3,0.415,0.687,residential,residential,rebuild,3983.304,82.985,4.979,33.194,331036.8,203.5
173,222.815,71.521,3,0.415,0.687,residential,residential,demolish,663.884,0.0,0.0,26.555,42462.04,43.2
173,222.815,71.521,3,0.415,0.687,residential,residential,defer,0.0,0.0,0.0,0.0,2367.63,1.0
174,731.963,108.893,6,0.327,0.713,mixed_use,residential,repair,4432.218,33.242,2.216,22.161,322837.69,240.9
174,731.963,108.893,6,0.327,0.713,mixed_use,residential,rebuild,13296.653,277.014,16.621,110.805,1177257.34,813.8
174,731.963,108.893,6,0.327,0.713,mixed_use,residential,demolish,2216.109,0.0,0.0,88.644,163280.73,164.9
174,731.963,108.893,6,0.327,0.713,mixed_use,residential,defer,0.0,0.0,0.0,0.0,7739.78,1.0
175,10813.126,418.887,1,0.14,0.722,industrial,industrial,repair,52733.887,395.504,26.367,263.669,4520908.36,2797.3
175,10813.126,418.887,1,0.14,0.722,industrial,industrial,rebuild,158201.66,3295.868,197.752,1318.347,19269818.9,8750.3
175,10813.126,418.887,1,0.14,0.722,industrial,industrial,demolish,26366.943,0.0,0.0,1054.678,2501544.41,1621.4
175,10813.126,418.887,1,0.14,0.722,industrial,industrial,defer,0.0,0.0,0.0,0.0,114143.36,1.0
176,1848.156,178.666,10,0.247,0.771,commercial,commercial,repair,11460.676,85.955,5.73,57.303,1011774.21,573.7
176,1848.156,178.666,10,0.247,0.771,commercial,commercial,rebuild,34382.029,716.292,42.978,286.517,3687789.67,1767.0
176,1848.156,178.666,10,0.247,0.771,commercial,commercial,demolish,5730.338,0.0,0.0,229.214,415851.76,371.3
176,1848.156,178.666,10,0.247,0.771,commercial,commercial,defer,0.0,0.0,0.0,0.0,19328.02,1.0
177,348.571,83.651,6,0.817,0.863,mixed_use,residential,repair,2503.999,18.78,1.252,12.52,176990.94,141.2
177,348.571,83.651,6,0.817,0.863,mixed_use,residential,rebuild,7511.998,156.5,9.39,62.6,764796.46,477.6
177,348.571,83.651,6,0.817,0.863,mixed_use,residential,demolish,1252.0,0.0,0.0,50.08,86457.29,90.8
177,348.571,83.651,6,0.817,0.863,mixed_use,residential,defer,0.0,0.0,0.0,0.0,3581.22,1.0
178,136.736,48.855,2,0.936,0.676,residential,residential,repair,998.512,7.489,0.499,4.993,66151.61,61.5
178,136.736,48.855,2,0.936,0.676,residential,residential,rebuild,2995.535,62.407,3.744,24.963,320933.35,184.2
178,136.736,48.855,2,0.936,0.676,residential,residential,demolish,499.256,0.0,0.0,19.97,33490.07,34.0
178,136.736,48.855,2,0.936,0.676,residential,residential,defer,0.0,0.0,0.0,0.0,1455.96,1.0
179,681.661,105.516,4,0.176,0.664,residential,residential,repair,3706.001,27.795,1.853,18.53,225577.76,219.2
179,681.661,105.516,4,0.176,0.664,residential,residential,rebuild,11118.003,231.625,13.898,92.65,899265.97,621.5
179,681.661,105.516,4,0.176,0.664,residential,residential,demolish,1853.001,0.0,0.0,74.12,113184.51,123.7
179,681.661,105.516,4,0.176,0.664,residential,residential,defer,0.0,0.0,0.0,0.0,7274.69,1.0
180,451.554,85.322,2,0.631,0.568,mixed_use,residential,repair,3009.872,22.574,1.505,15.049,241137.21,157.6
180,451.554,85.322,2,0.631,0.568,mixed_use,residential,rebuild,9029.616,188.117,11.287,75.247,902902.11,415.0
180,451.554,85.322,2,0.631,0.568,mixed_use,residential,demolish,1504.936,0.0,0.0,60.197,114599.97,104.8
180,451.554,85.322,2,0.631,0.568,mixed_use,residential,defer,0.0,0.0,0.0,0.0,4905.68,1.0
181,1742.614,183.452,2,0.346,0.92,public,public,repair,9085.874,68.144,4.543,45.429,933288.25,434.4
181,1742.614,183.452,2,0.346,0.92,public,public,rebuild,27257.622,567.867,34.072,227.147,3567723.04,1420.3
181,1742.614,183.452,2,0.346,0.92,public,public,demolish,4542.937,0.0,0.0,181.717,407312.21,302.8
181,1742.614,183.452,2,0.346,0.92,public,public,defer,0.0,0.0,0.0,0.0,17704.96,1.0
182,601.233,100.516,4,0.093,0.85,mixed_use,residential,repair,2939.675,22.048,1.47,14.698,203202.22,149.4
182,601.233,100.516,4,0.093,0.85,mixed_use,residential,rebuild,8819.024,183.73,11.024,73.492,773038.22,450.3
182,601.233,100.516,4,0.093,0.85,mixed_use,residential,demolish,1469.837,0.0,0.0,58.793,101009.99,102.5
182,601.233,100.516,4,0.093,0.85,mixed_use,residential,defer,0.0,0.0,0.0,0.0,6192.7,1.0
183,242.889,68.961,4,0.754,0.663,residential,residential,repair,1735.278,13.015,0.868,8.676,123541.68,105.3
183,242.889,68.961,4,0.754,0.663,residential,residential,rebuild,5205.835,108.455,6.507,43.382,436036.16,382.2
183,242.889,68.961,4,0.754,0.663,residential,residential,demolish,867.639,0.0,0.0,34.706,69383.03,53.6
183,242.889,68.961,4,0.754,0.663,residential,residential,defer,0.0,0.0,0.0,0.0,2592.6,1.0
184,806.255,114.293,3,0.181,0.654,residential,residential,repair,4308.837,32.316,2.154,21.544,296316.21,202.9
184,806.255,114.293,3,0.181,0.654,residential,residential,rebuild,12926.512,269.302,16.158,107.721,1104708.55,669.1
184,806.255,114.293,3,0.181,0.654,residential,residential,demolish,2154.419,0.0,0.0,86.177,133436.14,138.5
184,806.255,114.293,3,0.181,0.654,residential,residential,defer,0.0,0.0,0.0,0.0,8620.48,1.0
185,169.3,57.499,3,0.24,0.922,residential,residential,repair,855.557,6.417,0.428,4.278,54424.08,52.0
185,169.3,57.499,3,0.24,0.922,residential,residential,rebuild,2566.67,53.472,3.208,21.389,209835.2,127.1
185,169.3,57.499,3,0.24,0.922,residential,residential,demolish,427.778,0.0,0.0,17.111,26741.3,26.6
185,169.3,57.499,3,0.24,0.922,residential,residential,defer,0.0,0.0,0.0,0.0,1719.41,1.0
186,753.237,109.804,2,0.143,1.0,residential,residential,repair,3435.032,25.763,1.718,17.175,224054.26,158.7
186,753.237,109.804,2,0.143,1.0,residential,residential,rebuild,10305.096,214.689,12.881,85.876,869061.2,511.1
186,753.237,109.804,2,0.143,1.0,residential,residential,demolish,1717.516,0.0,0.0,68.701,98528.14,127.1
186,753.237,109.804,2,0.143,1.0,residential,residential,defer,0.0,0.0,0.0,0.0,7532.37,1.0
187,234.489,66.002,2,0.443,1.0,mixed_use,residential,repair,1246.628,9.35,0.623,6.233,95304.95,77.0
187,234.489,66.002,2,0.443,1.0,mixed_use,residential,rebuild,3739.884,77.914,4.675,31.166,344016.78,224.4
187,234.489,66.002,2,0.443,1.0,mixed_use,residential,demolish,623.314,0.0,0.0,24.933,49380.79,44.2
187,234.489,66.002,2,0.443,1.0,mixed_use,residential,defer,0.0,0.0,0.0,0.0,2344.89,1.0
188,371.217,85.887,2,0.971,0.977,residential,residential,repair,2487.313,18.655,1.244,12.437,186851.11,161.0
188,371.217,85.887,2,0.971,0.977,residential,residential,rebuild,7461.938,155.457,9.327,62.183,720712.93,434.8
188,371.217,85.887,2,0.971,0.977,residential,residential,demolish,1243.656,0.0,0.0,49.746,87199.54,71.9
188,371.217,85.887,2,0.971,0.977,residential,residential,defer,0.0,0.0,0.0,0.0,3729.25,1.0
189,4111.809,261.836,4,0.759,1.0,mixed_use,public,repair,26331.038,197.483,13.166,131.655,2507224.08,1595.1
189,4111.809,261.836,4,0.759,1.0,mixed_use,public,rebuild,78993.114,1645.69,98.741,658.276,9660021.44,4222.5
189,4111.809,261.836,4,0.759,1.0,mixed_use,public,demolish,13165.519,0.0,0.0,526.621,1136452.11,896.3
189,4111.809,261.836,4,0.759,1.0,mixed_use,public,defer,0.0,0.0,0.0,0.0,41118.09,1.0
190,396.686,96.37,3,0.237,0.97,residential,residential,repair,1968.765,14.766,0.984,9.844,134483.44,101.6
190,396.686,96.37,3,0.237,0.97,residential,residential,rebuild,5906.294,123.048,7.383,49.219,501962.75,290.5
190,396.686,96.37,3,0.237,0.97,residential,residential,demolish,984.382,0.0,0.0,39.375,59566.29,57.0
190,396.686,96.37,3,0.237,0.97,residential,residential,defer,0.0,0.0,0.0,0.0,3990.66,1.0
191,932.558,122.163,3,0.244,1.0,residential,residential,repair,4597.063,34.478,2.299,22.985,286983.81,245.1
191,932.558,122.163,3,0.244,1.0,residential,residential,rebuild,13791.19,287.316,17.239,114.927,1188307.36,796.9
191,932.558,122.163,3,0.244,1.0,residential,residential,demolish,2298.532,0.0,0.0,91.941,158687.94,135.8
191,932.558,122.163,3,0.244,1.0,residential,residential,defer,0.0,0.0,0.0,0.0,9325.58,1.0
192,697.517,108.214,1,0.179,0.999,residential,residential,repair,3168.073,23.761,1.584,15.84,198148.22,166.3
192,697.517,108.214,1,0.179,0.999,residential,residential,rebuild,9504.218,198.005,11.88,79.202,825784.24,487.4
192,697.517,108.214,1,0.179,0.999,residential,residential,demolish,1584.036,0.0,0.0,63.361,99221.31,91.6
192,697.517,108.214,1,0.179,0.999,residential,residential,defer,0.0,0.0,0.0,0.0,6976.57,1.0
193,243.261,62.674,2,0.761,0.973,residential,residential,repair,1502.266,11.267,0.751,7.511,87711.81,82.4
193,243.261,62.674,2,0.761,0.973,residential,residential,rebuild,4506.799,93.892,5.633,37.557,354374.54,278.1
193,243.261,62.674,2,0.761,0.973,residential,residential,demolish,751.133,0.0,0.0,30.045,46280.18,52.6
193,243.261,62.674,2,0.761,0.973,residential,residential,defer,0.0,0.0,0.0,0.0,2445.75,1.0
194,847.882,123.448,1,0.512,0.997,historical,cultural,repair,4549.012,34.118,2.275,22.745,635760.65,251.2
194,847.882,123.448,1,0.512,0.997,historical,cultural,rebuild,13647.036,284.313,17.059,113.725,2468509.23,825.9
194,847.882,123.448,1,0.512,0.997,historical,cultural,demolish,2274.506,0.0,0.0,90.98,320463.65,159.1
194,847.882,123.448,1,0.512,0.997,historical,cultural,defer,0.0,0.0,0.0,0.0,8483.91,1.0
195,256.634,65.112,3,0.583,0.958,mixed_use,residential,repair,1511.436,11.336,0.756,7.557,104166.34,73.3
195,256.634,65.112,3,0.583,0.958,mixed_use,residential,rebuild,4534.308,94.465,5.668,37.786,457434.64,315.4
195,256.634,65.112,3,0.583,0.958,mixed_use,residential,demolish,755.718,0.0,0.0,30.229,52232.36,48.4
195,256.634,65.112,3,0.583,0.958,mixed_use,residential,defer,0.0,0.0,0.0,0.0,2587.9,1.0
196,313.706,92.155,4,0.665,1.0,mixed_use,residential,repair,1931.049,14.483,0.966,9.655,168422.99,108.3
196,313.706,92.155,4,0.665,1.0,mixed_use,residential,rebuild,5793.146,120.691,7.241,48.276,547990.25,315.9
196,313.706,92.155,4,0.665,1.0,mixed_use,residential,demolish,965.524,0.0,0.0,38.621,68144.52,67.9
196,313.706,92.155,4,0.665,1.0,mixed_use,residential,defer,0.0,0.0,0.0,0.0,3137.06,1.0
197,842.141,116.125,5,0.186,1.0,mixed_use,residential,repair,4212.558,31.594,2.106,21.063,301597.86,215.9
197,842.141,116.125,5,0.186,1.0,mixed_use,residential,rebuild,12637.673,263.285,15.797,105.314,1253610.41,733.9
197,842.141,116.125,5,0.186,1.0,mixed_use,residential,demolish,2106.279,0.0,0.0,84.251,154842.62,118.1
197,842.141,116.125,5,0.186,1.0,mixed_use,residential,defer,0.0,0.0,0.0,0.0,8421.41,1.0
198,302.458,78.299,1,0.345,0.935,mixed_use,residential,repair,1530.826,11.481,0.765,7.654,116256.8,82.3
198,302.458,78.299,1,0.345,0.935,mixed_use,residential,rebuild,4592.477,95.677,5.741,38.271,411056.2,317.9
198,302.458,78.299,1,0.345,0.935,mixed_use,residential,demolish,765.413,0.0,0.0,30.617,52045.15,50.0
198,302.458,78.299,1,0.345,0.935,mixed_use,residential,defer,0.0,0.0,0.0,0.0,3063.9,1.0
199,9399.128,392.388,1,0.194,1.0,industrial,industrial,repair,43022.065,322.665,21.511,215.11,3761233.55,2434.6
199,9399.128,392.388,1,0.194,1.0,industrial,industrial,rebuild,129066.194,2688.879,161.333,1075.552,16066545.28,7609.4
199,9399.128,392.388,1,0.194,1.0,industrial,industrial,demolish,21511.032,0.0,0.0,860.441,2093834.03,1169.3
199,9399.128,392.388,1,0.194,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,93991.28,1.0
200,126.652,47.249,5,0.15,1.0,mixed_use,residential,repair,621.228,4.659,0.311,3.106,43279.81,34.8
200,126.652,47.249,5,0.15,1.0,mixed_use,residential,rebuild,1863.684,38.827,2.33,15.531,168786.33,120.7
200,126.652,47.249,5,0.15,1.0,mixed_use,residential,demolish,310.614,0.0,0.0,12.425,21317.17,19.4
200,126.652,47.249,5,0.15,1.0,mixed_use,residential,defer,0.0,0.0,0.0,0.0,1266.52,1.0
201,2814.338,212.579,5,0.457,1.0,mixed_use,commercial,repair,16137.133,121.028,8.069,80.686,1413563.74,1076.9
201,2814.338,212.579,5,0.457,1.0,mixed_use,commercial,rebuild,48411.398,1008.571,60.514,403.428,5759525.53,2694.3
201,2814.338,212.579,5,0.457,1.0,mixed_use,commercial,demolish,8068.566,0.0,0.0,322.743,614242.55,534.0
201,2814.338,212.579,5,0.457,1.0,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,28143.38,1.0
202,3478.677,264.73,2,0.81,1.0,industrial,industrial,repair,21711.119,162.833,10.856,108.556,2117943.08,1227.4
202,3478.677,264.73,2,0.81,1.0,industrial,industrial,rebuild,65133.357,1356.945,81.417,542.778,8422439.56,5095.2
202,3478.677,264.73,2,0.81,1.0,industrial,industrial,demolish,10855.559,0.0,0.0,434.222,1145817.64,677.2
202,3478.677,264.73,2,0.81,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,34786.77,1.0
203,556.659,96.858,7,0.153,1.0,residential,residential,repair,2856.473,21.424,1.428,14.282,180816.87,143.4
203,556.659,96.858,7,0.153,1.0,residential,residential,rebuild,8569.42,178.53,10.712,71.412,691532.43,466.6
203,556.659,96.858,7,0.153,1.0,residential,residential,demolish,1428.237,0.0,0.0,57.129,93594.0,84.6
203,556.659,96.858,7,0.153,1.0,residential,residential,defer,0.0,0.0,0.0,0.0,5566.59,1.0
204,1012.054,129.362,4,0.517,1.0,mixed_use,commercial,repair,5834.37,43.758,2.917,29.172,523124.23,297.9
204,1012.054,129.362,4,0.517,1.0,mixed_use,commercial,rebuild,17503.11,364.648,21.879,145.859,1855417.12,1079.2
204,1012.054,129.362,4,0.517,1.0,mixed_use,commercial,demolish,2917.185,0.0,0.0,116.687,265459.36,204.1
204,1012.054,129.362,4,0.517,1.0,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,10120.54,1.0
205,2465.463,199.081,6,0.725,1.0,mixed_use,commercial,repair,16274.521,122.059,8.137,81.373,1254799.26,963.1
205,2465.463,199.081,6,0.725,1.0,mixed_use,commercial,rebuild,48823.564,1017.158,61.029,406.863,5707037.98,3024.9
205,2465.463,199.081,6,0.725,1.0,mixed_use,commercial,demolish,8137.261,0.0,0.0,325.49,764318.34,568.3
205,2465.463,199.081,6,0.725,1.0,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,24654.63,1.0
206,451.262,91.725,6,0.081,0.967,mixed_use,residential,repair,2201.83,16.514,1.101,11.009,162729.38,126.1
206,451.262,91.725,6,0.081,0.967,mixed_use,residential,rebuild,6605.49,137.614,8.257,55.046,640780.97,398.1
206,451.262,91.725,6,0.081,0.967,mixed_use,residential,demolish,1100.915,0.0,0.0,44.037,82523.22,64.2
206,451.262,91.725,6,0.081,0.967,mixed_use,residential,defer,0.0,0.0,0.0,0.0,4542.4,1.0
207,672.285,104.855,9,0.426,1.0,residential,residential,repair,4136.193,31.021,2.068,20.681,249487.77,226.6
207,672.285,104.855,9,0.426,1.0,residential,residential,rebuild,12408.579,258.512,15.511,103.405,1116832.46,757.6
207,672.285,104.855,9,0.426,1.0,residential,residential,demolish,2068.097,0.0,0.0,82.724,141550.83,154.8
207,672.285,104.855,9,0.426,1.0,residential,residential,defer,0.0,0.0,0.0,0.0,6722.85,1.0
208,966.853,124.407,5,0.191,0.88,mixed_use,residential,repair,5053.121,37.898,2.527,25.266,387372.47,290.3
208,966.853,124.407,5,0.191,0.88,mixed_use,residential,rebuild,15159.364,315.82,18.949,126.328,1322527.91,887.4
208,966.853,124.407,5,0.191,0.88,mixed_use,residential,demolish,2526.561,0.0,0.0,101.062,179828.57,154.1
208,966.853,124.407,5,0.191,0.88,mixed_use,residential,defer,0.0,0.0,0.0,0.0,9900.57,1.0
209,1838.272,178.579,4,0.889,1.0,mixed_use,commercial,repair,12402.748,93.021,6.201,62.014,1229837.53,769.4
209,1838.272,178.579,4,0.889,1.0,mixed_use,commercial,rebuild,37208.243,775.172,46.51,310.069,4420604.98,2557.5
209,1838.272,178.579,4,0.889,1.0,mixed_use,commercial,demolish,6201.374,0.0,0.0,248.055,611397.09,429.7
209,1838.272,178.579,4,0.889,1.0,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,18382.72,1.0
210,5522.301,311.584,1,0.07,0.748,industrial,industrial,repair,25673.222,192.549,12.837,128.366,2152816.93,1378.0
210,5522.301,311.584,1,0.07,0.748,industrial,industrial,rebuild,77019.665,1604.576,96.275,641.831,8532794.63,3805.3
210,5522.301,311.584,1,0.07,0.748,industrial,industrial,demolish,12836.611,0.0,0.0,513.464,1057859.94,776.9
210,5522.301,311.584,1,0.07,0.748,industrial,industrial,defer,0.0,0.0,0.0,0.0,58006.25,1.0
211,79.387,35.774,2,0.281,0.592,residential,residential,repair,445.282,3.34,0.223,2.226,30026.74,20.9
211,79.387,35.774,2,0.281,0.592,residential,residential,rebuild,1335.845,27.83,1.67,11.132,107270.67,83.1
211,79.387,35.774,2,0.281,0.592,residential,residential,demolish,222.641,0.0,0.0,8.906,15204.12,13.9
211,79.387,35.774,2,0.281,0.592,residential,residential,defer,0.0,0.0,0.0,0.0,858.65,1.0
212,234.161,61.247,2,0.118,0.706,mixed_use,residential,repair,1161.471,8.711,0.581,5.807,85481.93,58.4
212,234.161,61.247,2,0.118,0.706,mixed_use,residential,rebuild,3484.413,72.592,4.356,29.037,318904.65,199.3
212,234.161,61.247,2,0.118,0.706,mixed_use,residential,demolish,580.735,0.0,0.0,23.229,34756.37,38.5
212,234.161,61.247,2,0.118,0.706,mixed_use,residential,defer,0.0,0.0,0.0,0.0,2479.3,1.0
213,2985.67,226.365,1,0.635,0.89,industrial,industrial,repair,17556.011,131.67,8.778,87.78,1744247.61,973.4
213,2985.67,226.365,1,0.635,0.89,industrial,industrial,rebuild,52668.033,1097.251,65.835,438.9,6312993.93,3273.2
213,2985.67,226.365,1,0.635,0.89,industrial,industrial,demolish,8778.005,0.0,0.0,351.12,916747.99,622.6
213,2985.67,226.365,1,0.635,0.89,industrial,industrial,defer,0.0,0.0,0.0,0.0,30513.55,1.0
214,410.122,87.313,4,0.698,0.877,residential,residential,repair,2670.497,20.029,1.335,13.352,208667.93,169.3
214,410.122,87.313,4,0.698,0.877,residential,residential,rebuild,8011.49,166.906,10.014,66.762,744022.6,472.5
214,410.122,87.313,4,0.698,0.877,residential,residential,demolish,1335.248,0.0,0.0,53.41,89082.11,85.4
214,410.122,87.313,4,0.698,0.877,residential,residential,defer,0.0,0.0,0.0,0.0,4202.11,1.0
215,2009.523,190.921,5,0.439,0.693,commercial,commercial,repair,12652.33,94.892,6.326,63.262,1169189.85,745.8
215,2009.523,190.921,5,0.439,0.693,commercial,commercial,rebuild,37956.989,790.771,47.446,316.308,4623904.03,2222.3
215,2009.523,190.921,5,0.439,0.693,commercial,commercial,demolish,6326.165,0.0,0.0,253.047,636710.69,421.1
215,2009.523,190.921,5,0.439,0.693,commercial,commercial,defer,0.0,0.0,0.0,0.0,21329.08,1.0
216,252.456,76.258,3,0.464,0.848,residential,residential,repair,1461.611,10.962,0.731,7.308,105608.81,83.7
216,252.456,76.258,3,0.464,0.848,residential,residential,rebuild,4384.833,91.351,5.481,36.54,440636.95,301.6
216,252.456,76.258,3,0.464,0.848,residential,residential,demolish,730.805,0.0,0.0,29.232,55028.29,57.8
216,252.456,76.258,3,0.464,0.848,residential,residential,defer,0.0,0.0,0.0,0.0,2601.31,1.0
217,281.359,77.718,4,0.445,0.79,residential,residential,repair,1683.806,12.629,0.842,8.419,134918.88,96.3
217,281.359,77.718,4,0.445,0.79,residential,residential,rebuild,5051.419,105.238,6.314,42.095,425260.47,315.7
217,281.359,77.718,4,0.445,0.79,residential,residential,demolish,841.903,0.0,0.0,33.676,50910.07,51.5
217,281.359,77.718,4,0.445,0.79,residential,residential,defer,0.0,0.0,0.0,0.0,2931.76,1.0
218,7253.445,348.331,1,0.319,1.0,industrial,industrial,repair,35431.193,265.734,17.716,177.156,3489402.48,1962.9
218,7253.445,348.331,1,0.319,1.0,industrial,industrial,rebuild,106293.579,2214.45,132.867,885.78,13393912.55,5858.8
218,7253.445,348.331,1,0.319,1.0,industrial,industrial,demolish,17715.596,0.0,0.0,708.624,1641373.84,982.3
218,7253.445,348.331,1,0.319,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,72534.45,1.0
219,620.055,99.947,3,0.528,0.613,mixed_use,residential,repair,3986.452,29.898,1.993,19.932,323360.04,179.8
219,620.055,99.947,3,0.528,0.613,mixed_use,residential,rebuild,11959.355,249.153,14.949,99.661,1110983.41,769.3
219,620.055,99.947,3,0.528,0.613,mixed_use,residential,demolish,1993.226,0.0,0.0,79.729,141689.39,130.6
219,620.055,99.947,3,0.528,0.613,mixed_use,residential,defer,0.0,0.0,0.0,0.0,6680.47,1.0
220,993.155,126.455,2,0.966,0.68,residential,residential,repair,7326.866,54.951,3.663,36.634,561177.75,421.6
220,993.155,126.455,2,0.966,0.68,residential,residential,rebuild,21980.597,457.929,27.476,183.172,2250245.82,1449.3
